rev bandwidth latency start_time key_size num_parties set_size old_method strategy result
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282425.39 80 5 4096 False GAUSS_SIMPLE_HASH |(1.6866569999999999, 4902898)||(0.212534, 4396030)||(0.201465, 4212893)||(0.201467, 4567382)||(0.203183, 4526604)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282429.63 128 5 4096 False BLOOM_FILTER |(0.5243390000000001, 2756928)||(0.488711, 3064718)||(0.476368, 3004482)||(0.485252, 3309913)||(0.473538, 3236928)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282432.74 128 5 4096 False BLOOM_FILTER |(0.5285890000000001, 2740426)||(0.48992399999999997, 3165987)||(0.49145999999999995, 3337681)||(0.48398599999999997, 3299144)||(0.487653, 3322335)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282435.8 128 5 4096 False BLOOM_FILTER |(0.5275890000000001, 2768464)||(0.493333, 3480420)||(0.47227800000000003, 3094718)||(0.48392, 3457105)||(0.487267, 3397406)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282438.99 128 5 4096 False BLOOM_FILTER |(0.524405, 2736464)||(0.48352, 3267595)||(0.486262, 3360388)||(0.493996, 3194706)||(0.49163999999999997, 3524382)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282442.08 128 5 4096 False BLOOM_FILTER |(0.523146, 2748318)||(0.480692, 3336660)||(0.489371, 3336578)||(0.490955, 3451891)||(0.49211200000000005, 3279626)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282445.2 128 5 4096 False BLOOM_FILTER |(0.5243880000000001, 2758418)||(0.488193, 3106144)||(0.48828699999999997, 3119349)||(0.483803, 3184315)||(0.488935, 3504173)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282448.31 128 5 4096 False BLOOM_FILTER |(0.526773, 2755900)||(0.483146, 3146344)||(0.48439499999999996, 3442458)||(0.487439, 3373687)||(0.494239, 3194690)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282451.4 128 5 4096 False BLOOM_FILTER |(0.526402, 2770904)||(0.480923, 3252950)||(0.480539, 3253566)||(0.48513799999999996, 3024948)||(0.486074, 3265491)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282454.46 128 5 4096 False BLOOM_FILTER |(0.526207, 2740104)||(0.482793, 3467105)||(0.49024, 3182218)||(0.48629700000000003, 3071513)||(0.479633, 3410383)|
